Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
insert/1024/RBT,1.5246456789103164e-4,1.5022205489502924e-4,1.5538830666060626e-4,8.570369019786676e-6,7.37026390778577e-6,1.0723143531438115e-5
insert/2048/BST,3.8057165648780234e-4,3.7369548452382027e-4,3.884258518541034e-4,2.4082504683136195e-5,2.13667990278053e-5,2.906757011144614e-5
insert/2048/RBT,4.376481479061462e-4,4.2980931287361625e-4,4.453165642804677e-4,2.5071749646593053e-5,2.1697359349643343e-5,2.97807754723058e-5
insert/4096/BST,9.053193001940052e-4,8.885159569582042e-4,9.218315433655546e-4,5.558851159067111e-5,4.694888066490912e-5,6.5958297431944e-5
insert/4096/RBT,1.0516175318773262e-3,1.0365274906916169e-3,1.0690171937194244e-3,5.5678744310933604e-5,4.7930148631230896e-5,6.87081852835115e-5
insert/8192/BST,2.6578328513762457e-3,2.5910835977854827e-3,2.726439180491539e-3,2.3043159431565847e-4,1.9507427496425118e-4,3.1131508495996056e-4
insert/8192/RBT,2.7740707849525092e-3,2.7114839337078053e-3,2.8567617644590904e-3,2.259211714308796e-4,1.9225173910249017e-4,2.742477809159743e-4
insert/16384/BST,7.3447811154546865e-3,7.206207318427009e-3,7.546049801799051e-3,4.747846224496162e-4,3.6201025649670507e-4,5.947348618570951e-4
insert/16384/RBT,7.155259531096279e-3,6.984379010396127e-3,7.369277395292642e-3,5.752837223642607e-4,4.6813501626532947e-4,7.557671565415088e-4
insert/32768/BST,1.8904752457072245e-2,1.843700271616323e-2,1.9469986657723766e-2,1.2148882453113556e-3,9.370068251061036e-4,1.5859632593762238e-3
insert/32768/RBT,1.8353090129860226e-2,1.7571614089623436e-2,1.960742895011254e-2,2.5059213257770303e-3,1.6207060481961955e-3,4.220105399631092e-3
insert/65536/BST,6.125424287856538e-2,5.981398621110077e-2,6.350504199697214e-2,3.420855261143318e-3,2.21404270300103e-3,4.971871965125326e-3
insert/65536/RBT,5.410111039816591e-2,5.233143009789442e-2,5.6827089656846144e-2,4.184815742335613e-3,2.402667065375848e-3,5.57118494065481e-3
insert/131072/BST,0.19579236262967847,0.18997065889335418,0.2046382227640101,1.002162431870079e-2,6.829172230503692e-3,1.3721240584312655e-2
insert/131072/RBT,0.14471027607108716,0.1407918874113872,0.15002506785891628,6.508782598892716e-3,3.2920766035212695e-3,9.790851662977726e-3
insert/262144/BST,0.47698800481703074,0.4381607275627175,0.5100808052593493,3.9353966435241444e-2,2.718965296842977e-2,4.549171070918414e-2
insert/262144/RBT,0.4295221576703625,0.3908908105422597,0.4653892987553263,4.1690906206071784e-2,3.620001953274392e-2,4.5722765273772774e-2
insert/524288/BST,1.1532462546717095,1.1421930589300853,1.1628876755021338,1.1369713922359914e-2,8.298868668740966e-3,1.2843062619799516e-2
insert/524288/RBT,1.073903319771489,1.0556506089378672,1.0836821784796484,1.7347672167594363e-2,5.285955376166385e-3,2.2583306830092888e-2
insert/1048576/BST,2.714340634892627,2.6411883264954668,2.7541640559393272,6.978044868920036e-2,3.2226145500317216e-2,8.696875707507615e-2
insert/1048576/RBT,2.589707690750705,2.530914604496502,2.638307629504804,6.0714693918236695e-2,2.85338235044037e-2,7.92887295265602e-2
contains-1000/1024/BST,9.587406497596817e-5,9.184323568377615e-5,9.95288120290707e-5,1.3316733665409484e-5,1.1878243250610627e-5,1.5024927798955313e-5
contains-1000/1024/RBT,7.846567698130473e-5,7.518841636985062e-5,8.197367381257375e-5,1.1730038891246732e-5,1.082681966551668e-5,1.2765693366528742e-5
contains-1000/2048/BST,8.044668134513547e-5,7.897106833298638e-5,8.241304351991896e-5,5.835611429009244e-6,4.763388920010439e-6,7.4908416533963815e-6
contains-1000/2048/RBT,8.175632594083486e-5,7.78062483930716e-5,8.583964352929306e-5,1.325493926526345e-5,1.1466699142280058e-5,1.4898810882723354e-5
